                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.2.1"                                 "CRMATH"                               "20211217"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160                                      161                                      162                                      163                                      164                                      165                                      166                                      167                                      168                                      169                                      170                                      171                                      172                                      173                                      174                                      175                                      176                                      177                                      178                                      179                                      180                                      181                                      182                                      183                                      184                                      185                                      186                                      187                                      188                                      189                                      190                                      191                                      192                                      193                                      194                                      195                                      196                                      197                                      198                                      199                                      200                                      201                                      202                                      203                                      204                                      205                                      206                                      207                                      208                                      209 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                              mix_type_11                              mix_qtop_11                              mix_type_12                              mix_qtop_12                              mix_type_13                              mix_qtop_13                              mix_type_14                              mix_qtop_14                              mix_type_15                              mix_qtop_15                              mix_type_16                              mix_qtop_16                              mix_type_17                              mix_qtop_17                              mix_type_18                              mix_qtop_18                              mix_type_19                              mix_qtop_19                              mix_type_20                              mix_qtop_20                              mix_type_21                              mix_qtop_21                              mix_type_22                              mix_qtop_22                              mix_type_23                              mix_qtop_23                              mix_type_24                              mix_qtop_24                              mix_type_25                              mix_qtop_25                              mix_type_26                              mix_qtop_26                              mix_type_27                              mix_qtop_27                              mix_type_28                              mix_qtop_28                              mix_type_29                              mix_qtop_29                              mix_type_30                              mix_qtop_30                              mix_type_31                              mix_qtop_31                              mix_type_32                              mix_qtop_32                              mix_type_33                              mix_qtop_33                              mix_type_34                              mix_qtop_34                              mix_type_35                              mix_qtop_35                              mix_type_36                              mix_qtop_36                              mix_type_37                              mix_qtop_37                              mix_type_38                              mix_qtop_38                              mix_type_39                              mix_qtop_39                              mix_type_40                              mix_qtop_40                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             burn_type_11                             burn_qtop_11                             burn_type_12                             burn_qtop_12                             burn_type_13                             burn_qtop_13                             burn_type_14                             burn_qtop_14                             burn_type_15                             burn_qtop_15                             burn_type_16                             burn_qtop_16                             burn_type_17                             burn_qtop_17                             burn_type_18                             burn_qtop_18                             burn_type_19                             burn_qtop_19                             burn_type_20                             burn_qtop_20                             he_core_mass                              c_core_mass                                 log_Teff                                    log_L                                   radius                                    log_g                             lum_div_Ledd                           surf_avg_omega                      surf_avg_omega_crit            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters                                surf_area                             model_number                                      age                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot                              donor_index                         point_mass_index                                 Pre_zams 
                                       1                                     1764                  1.7888543819998320E+003                  3.2525749891599527E+000                  4.9999998717772751E+000                  3.3997475903559405E+001                 -1.0144609988166696E+001                  1.2397771307656795E+000                  2.4792048300872638E-001                  7.8127321168075525E-008                  9.9999999972057496E-001                  9.9999999916100402E-001                  3.5178981890248850E-001                  7.8127321168075525E-008                  9.9999999972057496E-001                  9.9999999911744997E-001                                        0                  9.9999999911744997E-001                                        4                  9.9999999916100402E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6843802344671839E+000                 -3.7635627712082666E+001                 -9.8999999999999986E+001                  2.6843802344671834E+000                  4.0834991401950138E-001                  2.6820739832848353E+000                 -3.7635627712082666E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6158681557668039E+032                  1.8650649530959439E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.6191582272474672E-002                                        3                  1.5549583381418997E-001                                        2                  2.6023306276133795E-001                                        1                  3.8498366385272664E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1815980491547879E+000                  2.6896891396033391E+000                  3.1803208947767332E+000                  4.1320957353759535E+000                  7.2533000580899981E-002                  2.4242855251604352E-005                  2.3943254432202049E-004                  1.0125161584935076E-001                  7.3588741031021190E+000                  1.1061710285392903E+000                  1.6604561624397629E+001                  6.1251889938383119E-001                  8.5774718807561878E-001                  1.2756305848761518E+000                  7.1549435410542495E-001                  2.7030002553949017E-001                  2.4826683932815136E-003                  2.5160005251706279E-003                  6.1025508593614145E-003                  3.5774899430016562E+000                  1.3515000103663990E+000                                        0                                        4                  2.0472385260316170E+022                  1.0000000000000000E+000                  1.7888543819998320E+003                  3.0000000000000000E+000                  1.7507143331104345E+001                  1.1071677757333508E+002                  1.8452795750906455E+002                  7.4193700557518216E+000                  5.8765691275197218E+000                 -5.7134893247288432E-001                 -1.0000000000000000E+000                  4.9999998717772751E+000                  3.0000000061945888E+000                 -9.8999999999999986E+001                 -1.0144609988166696E+001                 -1.1460562482257945E+001                 -9.8999999999999986E+001                 -1.2677658846429644E+001                 -1.0167454412752067E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.8311164499191789E-002                  1.3406846325188884E+053                 -2.6370620575263358E+034                  0.0000000000000000E+000                 -4.5161676797480805E+033                 -2.1854452895515276E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
                                       2                                     1712                  3.9354796403996302E+003                  3.3317562352075774E+000                  4.9999997178824520E+000                  3.3997475890192270E+001                 -1.0144532222691751E+001                  1.2361949942711410E+000                  2.4709847490153258E-001                  7.8127322611365457E-008                  9.9999999972057496E-001                  9.9999999916113114E-001                  3.5100745874654660E-001                  7.8127322611365457E-008                  9.9242265581286515E-001                  9.9217145392300010E-001                                        0                  9.9217145392300010E-001                                        4                  9.9266608555244529E-001                                        0                  9.9965438519964844E-001                                        4                  9.9967971816051704E-001                                        0                  9.9999610347684609E-001                                        4                  9.9999633726724990E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6785831356656535E+000                 -3.7632911332059010E+001                 -9.8999999999999986E+001                  2.6785831356656535E+000                  4.1714777167354039E-001                  2.6761978464423120E+000                 -3.7632911332059010E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5710015840730343E+032                  1.8590995584883394E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.5514529053238615E-002                                        3                  1.5549583860019101E-001                                        2                  2.6023307077104352E-001                                        1                  3.8498367570212666E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1816515755153505E+000                  2.6898730412607619E+000                  3.1802093945177741E+000                  4.1321261747824076E+000                  7.2554336596763080E-002                  2.4243381911140704E-005                  2.3944214296916049E-004                  1.0124975651302585E-001                  7.3589251125520798E+000                  1.1064283744753436E+000                  1.6604865884214757E+001                  6.1252207044535023E-001                  8.5774385142896847E-001                  1.2756414304357815E+000                  7.1548765451347440E-001                  2.7030005881868718E-001                  2.4431356657658564E-003                  2.5160005251706257E-003                  6.1025508593614101E-003                  3.5774780332209182E+000                  1.3515000273103319E+000                                        0                                        4                  2.0469526390892535E+022                  2.0000000000000000E+000                  3.9354796403996297E+003                  3.0000000000000000E+000                  1.7507143225493984E+001                  1.1071677924557602E+002                  1.8452795405578479E+002                  7.4193699584393142E+000                  5.8765691409163479E+000                 -5.7136395511584115E-001                 -1.0000000000000000E+000                  4.9999997178824520E+000                  3.0000000153113895E+000                 -9.8999999999999986E+001                 -1.0144532222691751E+001                 -1.1371913792252951E+001                 -9.8999999999999986E+001                 -1.2589010154464638E+001                 -1.0172715697440051E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  5.9240461131599441E-002                  1.3406846034158251E+053                  1.4533552787861704E+036                  0.0000000000000000E+000                 -4.5161674810618687E+033                 -2.1635633204897337E+034                  1.4795070794721296E+036                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
                                       3                                     1676                  6.5114299504793880E+003                  3.4109374812552025E+000                  4.9999995331172338E+000                  3.3997475874143767E+001                 -1.0144317262595507E+001                  1.2303772575935987E+000                  2.4545391586239818E-001                  7.8127326275101439E-008                  9.9999999972057496E-001                  9.9999999916145543E-001                  3.4944272969218115E-001                  7.8127326275101439E-008                  9.9217147366961012E-001                  9.9108412203422924E-001                                        0                  9.9108412203422924E-001                                        4                  9.9242267373640081E-001                                        0                  9.9990852194473501E-001                                        4                  9.9991278212530343E-001                                        0                  9.9996810323530494E-001                                        4                  9.9997030886221383E-001                                        0                  9.9999975432037702E-001                                        4                  9.9999976715240657E-001                                        0                  9.9999999407994999E-001                                        4                  9.9999999440807497E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6722707249606086E+000                 -3.7627787266378576E+001                 -9.8999999999999986E+001                  2.6722707249606086E+000                  4.2797688643767801E-001                  2.6697891312556692E+000                 -3.7627787266378576E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5326683686987419E+032                  1.8525236280751529E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.5514531104669973E-002                                        3                  1.5468451129845251E-001                                        2                  2.5941373235804233E-001                                        1                  3.8498368992844667E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1817557124743914E+000                  2.6902347427494253E+000                  3.1800069211725632E+000                  4.1321814606621539E+000                  7.2595989680301592E-002                  2.4245778765907246E-005                  2.3946215634863911E-004                  1.0125130389863368E-001                  7.3590216657269112E+000                  1.1069010836312676E+000                  1.6605429346621076E+001                  6.1252581548608098E-001                  8.5773988793132760E-001                  1.2756543119873305E+000                  7.1547969614383577E-001                  2.7030010274345245E-001                  2.3962037745628943E-003                  2.5160005251706244E-003                  6.1025508593614075E-003                  3.5774639460344191E+000                  1.3515000542930027E+000                                        0                                        4                  2.0464335744089264E+022                  3.0000000000000000E+000                  6.5114299504793871E+003                  3.0000000000000000E+000                  1.7507143098698407E+001                  1.1071678125324404E+002                  1.8452794990980524E+002                  7.4193698416065965E+000                  5.8765691569998708E+000                 -5.7139123819659032E-001                 -1.0000000000000000E+000                  4.9999995331172338E+000                  3.0000000262564415E+000                 -9.8999999999999986E+001                 -1.0144317262595507E+001                 -1.1371719640460114E+001                 -9.8999999999999986E+001                 -1.2588815999787185E+001                 -1.0172499342260014E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  5.9237622817943460E-002                  1.3406845684746520E+053                  2.3017363125919061E+036                  0.0000000000000000E+000                 -4.5161672434655407E+033                 -2.1646403405298279E+034                  2.3278988832406699E+036                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
                                       4                                     1663                  9.6025703225750967E+003                  3.4901187273028271E+000                  4.9999993111820622E+000                  3.3997475854866721E+001                 -1.0143892594039869E+001                  1.2225720010724659E+000                  2.4380882188061026E-001                  7.8127329827815117E-008                  9.9999999972057496E-001                  9.9999999916207627E-001                  3.4709037410502086E-001                  7.8127329827815117E-008                  9.9581542645590770E-001                  9.9567363869009740E-001                                        0                  9.9567363869009740E-001                                        4                  9.9595272947808422E-001                                        0                  9.9747383785306787E-001                                        4                  9.9763989899429317E-001                                        0                  9.9959820981377501E-001                                        4                  9.9962725730206348E-001                                        0                  9.9982672980742793E-001                                        4                  9.9985353767173457E-001                                        0                  9.9999350349797211E-001                                        4                  9.9999388249197496E-001                                        0                  9.9999664605904426E-001                                        4                  9.9999695197859650E-001                                        0                  9.9999920310750801E-001                                        4                  9.9999924731455303E-001                                        0                  9.9999961866749409E-001                                        4                  9.9999964433155308E-001                                        0                  9.9999999586120003E-001                                        4                  9.9999999632994996E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6655227805841450E+000                 -3.7619131912318323E+001                 -9.8999999999999986E+001                  2.6655227805841446E+000                  4.4135867809129292E-001                  2.6629231035419623E+000                 -3.7619131912318323E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4642580650536436E+032                  1.8454205931268706E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.4160423561143811E-002                                        3                  1.5387399641877486E-001                                        2                  2.5859365309712778E-001                                        1                  3.8574527137469417E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1819348646048731E+000                  2.6908607784051357E+000                  3.1796726339274342E+000                  4.1322727535996968E+000                  7.2667806302797552E-002                  2.4249259703581646E-005                  2.3949348814306345E-004                  1.0125259250234379E-001                  7.3591855554215106E+000                  1.1076731006238647E+000                  1.6606357387621049E+001                  6.1253024226887431E-001                  8.5773517398146815E-001                  1.2756696302123944E+000                  7.1547023083144257E-001                  2.7030016154734171E-001                  2.3404260232671903E-003                  2.5160005251706262E-003                  6.1025508593614110E-003                  3.5774473001835259E+000                  1.3515000965952442E+000                                        0                                        4                  2.0455767308589748E+022                  4.0000000000000000E+000                  9.6025703225750949E+003                  3.0000000000000000E+000                  1.7507142946393870E+001                  1.1071678366477005E+002                  1.8452794492977836E+002                  7.4193697012703437E+000                  5.8765691763181005E+000                 -5.7143628610621588E-001                 -1.0000000000000000E+000                  4.9999993111820622E+000                  3.0000000394022086E+000                 -9.8999999999999986E+001                 -1.0143892594039869E+001                 -1.1371332780253416E+001                 -9.8999999999999986E+001                 -1.2588429136117398E+001                 -1.0172072139035516E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  5.9232465996200898E-002                  1.3406845265037698E+053                  3.2379322949015999E+036                  0.0000000000000000E+000                 -4.5161669580620203E+033                 -2.1667686613272494E+034                  3.2641161484729344E+036                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
