                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          5.0000000000000000E+000          3.0000000000000000E+000          3.0000000000000000E+000                       "gfortran"                         "10.2.0"            "x86_64-macos-21.2.1"                       "20211220" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                         Pre_zams 
                              10          1.2510498385640640E+004          3.0000000000000000E+000          1.7507142857201881E+001          1.1071678479711177E+002          1.8452794229328117E+002          7.4193696253730090E+000          5.8765691817889723E+000         -6.2485434544394491E-001         -1.0000000000000000E+000          4.9999991887970321E+000          3.0000000395166753E+000         -9.8999999999999986E+001         -1.0294539890071496E+001         -1.1603251656243495E+001         -9.8999999999999986E+001         -1.2820348009195936E+001         -1.0317778838359130E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9123379146341455E-002          1.3406845005692387E+053         -1.9978715858426100E+034          0.0000000000000000E+000         -4.5161667937116532E+033         -1.5462549064714446E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              11          1.4393623337105331E+004          3.0000000000000000E+000          1.7507142794228656E+001          1.1071678575847039E+002          1.8452794026992672E+002          7.4193695681508078E+000          5.8765691890305947E+000         -6.2435222306162896E-001         -1.0000000000000000E+000          4.9999990980018412E+000          3.0000000439837722E+000         -9.8999999999999986E+001         -1.0316816290232326E+001         -1.1624853782053261E+001         -9.8999999999999986E+001         -1.2841950133721618E+001         -1.0340092331852961E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9199706067269755E-002          1.3406844830424654E+053         -1.9204542226222101E+034          0.0000000000000000E+000         -4.5161666750933663E+033         -1.4688375551128735E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              12          1.6577139456514116E+004          3.0000000000000000E+000          1.7507142724867837E+001          1.1071678681770514E+002          1.8452793804097416E+002          7.4193695051162276E+000          5.8765691970143212E+000         -6.2369201366982852E-001         -1.0000000000000000E+000          4.9999989979871700E+000          3.0000000489137983E+000         -9.8999999999999986E+001         -1.0339092690393157E+001         -1.1646307220541921E+001         -9.8999999999999986E+001         -1.2863403570796857E+001         -1.0362414087380953E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9293024911632288E-002          1.3406844637396470E+053         -1.8468908339458912E+034          0.0000000000000000E+000         -4.5161665444398794E+033         -1.3952741795019033E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              13          1.9107344134167513E+004          3.0000000000000000E+000          1.7507142647044500E+001          1.1071678800670617E+002          1.8452793553954140E+002          7.4193694343790266E+000          5.8765692059832197E+000         -6.2277701608872027E-001         -1.0000000000000000E+000          4.9999988857556845E+000          3.0000000544598020E+000         -9.8999999999999986E+001         -1.0353040943702444E+001         -1.1659175508995554E+001         -9.8999999999999986E+001         -1.2876271857690599E+001         -1.0376421997868844E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9415754951623120E-002          1.3406844420843653E+053         -1.8026359932303472E+034          0.0000000000000000E+000         -4.5161663977384365E+033         -1.3510193534565036E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              14          2.2024068128671013E+004          3.0000000000000000E+000          1.7507142559685107E+001          1.1071678934223611E+002          1.8452793273076148E+002          7.4193693549553146E+000          5.8765692160685550E+000         -6.2148662584622882E-001         -1.0000000000000000E+000          4.9999987597492215E+000          3.0000000607079471E+000         -9.8999999999999986E+001         -1.0364502513762218E+001         -1.1669144253633924E+001         -9.8999999999999986E+001         -1.2886240600574174E+001         -1.0387966289693020E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9585906839481261E-002          1.3406844177795644E+053         -1.7672383529885969E+034          0.0000000000000000E+000         -4.5161662330796969E+033         -1.3156217296806271E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              15          2.5356899190662083E+004          3.0000000000000000E+000          1.7507142461802339E+001          1.1071679083995964E+002          1.8452792958231896E+002          7.4193692659346349E+000          5.8765692273962173E+000         -6.1969698807487128E-001         -1.0000000000000000E+000          4.9999986185283758E+000          3.0000000677444141E+000         -9.8999999999999986E+001         -1.0372914492004705E+001         -1.1675458644652077E+001         -9.8999999999999986E+001         -1.2892554989615371E+001         -1.0396495009614803E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9825979769971808E-002          1.3406843905533848E+053         -1.7417117375382734E+034          0.0000000000000000E+000         -4.5161660486364220E+033         -1.2900951326746312E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              16          2.9128303482203170E+004          3.0000000000000000E+000          1.7507142352015332E+001          1.1071679252188386E+002          1.8452792604891994E+002          7.4193691660414300E+000          5.8765692401443435E+000         -6.1731345258279569E-001         -1.0000000000000000E+000          4.9999984600770038E+000          3.0000000756922005E+000         -9.8999999999999986E+001         -1.0376607089128445E+001         -1.1676256891002041E+001         -9.8999999999999986E+001         -1.2893353233738951E+001         -1.0400349673076690E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.0159153444317046E-002          1.3406843600259510E+053         -1.7303912836611246E+034          0.0000000000000000E+000         -4.5161658418070045E+033         -1.2787746994804240E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              17          3.3364130842034487E+004          3.0000000000000000E+000          1.7507142228022214E+001          1.1071679442453319E+002          1.8452792205522033E+002          7.4193690531529626E+000          5.8765692546065189E+000         -6.1430164082276750E-001         -1.0000000000000000E+000          4.9999982810388133E+000          3.0000000847521200E+000         -9.8999999999999986E+001         -1.0373992570489625E+001         -1.1669813922941294E+001         -9.8999999999999986E+001         -1.2886910263163472E+001         -1.0397951284742932E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.0603277637666796E-002          1.3406843255633277E+053         -1.7375793147736041E+034          0.0000000000000000E+000         -4.5161656082260906E+033         -1.2859627539509950E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              18          3.8114209468230700E+004          3.0000000000000000E+000          1.7507142085821414E+001          1.1071679661106417E+002          1.8452791747058041E+002          7.4193689235866671E+000          5.8765692712860709E+000         -6.1070281212383193E-001         -1.0000000000000000E+000          4.9999980755882092E+000          3.0000000952640171E+000         -9.8999999999999986E+001         -1.0363993375279048E+001         -1.1655019684699377E+001         -9.8999999999999986E+001         -1.2872116022054936E+001         -1.0388225643265173E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.1165083895782226E-002          1.3406842860617793E+053         -1.7668400751553939E+034          0.0000000000000000E+000         -4.5161653402863322E+033         -1.3152235411267606E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              19          4.3396714687131956E+004          3.0000000000000000E+000          1.7507141921224285E+001          1.1071679914818866E+002          1.8452791215764978E+002          7.4193687734742699E+000          5.8765692907224416E+000         -6.0669498849470160E-001         -1.0000000000000000E+000          4.9999978376111436E+000          3.0000001076000973E+000         -9.8999999999999986E+001         -1.0346304827600482E+001         -1.1631662765195523E+001         -9.8999999999999986E+001         -1.2848759099225045E+001         -1.0370864618422980E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.1837262955001309E-002          1.3406842403689836E+053         -1.8206534110097111E+034          0.0000000000000000E+000         -4.5161650301952442E+033         -1.3690369079901866E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
