                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.2.1"                                 "CRMATH"                               "20211217"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160                                      161                                      162                                      163                                      164                                      165                                      166                                      167                                      168                                      169                                      170                                      171                                      172                                      173                                      174                                      175                                      176                                      177                                      178                                      179                                      180                                      181                                      182                                      183                                      184                                      185                                      186                                      187                                      188                                      189                                      190                                      191                                      192                                      193                                      194                                      195                                      196                                      197                                      198                                      199                                      200                                      201                                      202                                      203                                      204                                      205                                      206                                      207                                      208                                      209 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                              mix_type_11                              mix_qtop_11                              mix_type_12                              mix_qtop_12                              mix_type_13                              mix_qtop_13                              mix_type_14                              mix_qtop_14                              mix_type_15                              mix_qtop_15                              mix_type_16                              mix_qtop_16                              mix_type_17                              mix_qtop_17                              mix_type_18                              mix_qtop_18                              mix_type_19                              mix_qtop_19                              mix_type_20                              mix_qtop_20                              mix_type_21                              mix_qtop_21                              mix_type_22                              mix_qtop_22                              mix_type_23                              mix_qtop_23                              mix_type_24                              mix_qtop_24                              mix_type_25                              mix_qtop_25                              mix_type_26                              mix_qtop_26                              mix_type_27                              mix_qtop_27                              mix_type_28                              mix_qtop_28                              mix_type_29                              mix_qtop_29                              mix_type_30                              mix_qtop_30                              mix_type_31                              mix_qtop_31                              mix_type_32                              mix_qtop_32                              mix_type_33                              mix_qtop_33                              mix_type_34                              mix_qtop_34                              mix_type_35                              mix_qtop_35                              mix_type_36                              mix_qtop_36                              mix_type_37                              mix_qtop_37                              mix_type_38                              mix_qtop_38                              mix_type_39                              mix_qtop_39                              mix_type_40                              mix_qtop_40                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             burn_type_11                             burn_qtop_11                             burn_type_12                             burn_qtop_12                             burn_type_13                             burn_qtop_13                             burn_type_14                             burn_qtop_14                             burn_type_15                             burn_qtop_15                             burn_type_16                             burn_qtop_16                             burn_type_17                             burn_qtop_17                             burn_type_18                             burn_qtop_18                             burn_type_19                             burn_qtop_19                             burn_type_20                             burn_qtop_20                             he_core_mass                              c_core_mass                                 log_Teff                                    log_L                                   radius                                    log_g                             lum_div_Ledd                           surf_avg_omega                      surf_avg_omega_crit            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters                                surf_area                             model_number                                      age                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot                              donor_index                         point_mass_index                                 Pre_zams 
                                       1                                     1763                  1.7888543819998320E+003                  3.2525749891599527E+000                  4.9999998722152554E+000                  3.3997475903597447E+001                 -1.0146095977632346E+001                  1.2397771307657410E+000                  2.4792048298701008E-001                  7.8127321390120130E-008                  9.9999999972057496E-001                  9.9999999916109650E-001                  3.5178981887167526E-001                  7.8127321390120130E-008                  9.9417102522744705E-001                  9.9397589837888689E-001                                        0                  9.9397589837888689E-001                                        4                  9.9436005230883462E-001                                        0                  9.9863876640289595E-001                                        4                  9.9873034025763985E-001                                        0                  9.9999976165296534E-001                                        4                  9.9999977265184770E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6843802306273812E+000                 -3.7635627722892870E+001                 -9.8999999999999986E+001                  2.6843802306273812E+000                  4.0834991292220058E-001                  2.6820739794304305E+000                 -3.7635627722892870E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6158681207178598E+032                  1.8650649491375248E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.6191582267553275E-002                                        3                  1.5549583380056942E-001                                        2                  2.6023306273854330E-001                                        1                  3.8498366381900606E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1825153739660239E+000                  2.6896891456166063E+000                  3.1802919192600347E+000                  4.1321036490584078E+000                  7.2538726418033911E-002                  2.4242855262955895E-005                  2.3943219585945654E-004                  1.0125176289999976E-001                  7.3588741028705131E+000                  1.1061710282303943E+000                  1.6604561623850270E+001                  6.1251889938382231E-001                  8.5774718807565953E-001                  1.2756305848760203E+000                  7.1549435410550621E-001                  2.7030002553948973E-001                  2.4826683937649043E-003                  2.5160005251706266E-003                  6.1025508593614093E-003                  3.5774899433151677E+000                  1.3515000104847790E+000                                        0                                        2                  2.0471642231004509E+022                  1.0000000000000000E+000                  1.7888543819998320E+003                  3.0000000000000000E+000                  1.7507143331408368E+001                  1.1071677756870653E+002                  1.8452795751882027E+002                  7.4193700560277955E+000                  5.8765691274850269E+000                 -5.7135283787654756E-001                 -1.0000000000000000E+000                  4.9999998722152554E+000                  3.0000000061733552E+000                 -9.8999999999999986E+001                 -1.0146095977632346E+001                 -1.1462053706530870E+001                 -9.8999999999999986E+001                 -1.2679150070702567E+001                 -1.0168940119491467E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  4.8310582179770738E-002                  1.3406846326035587E+053                 -2.6295982610646720E+034                  0.0000000000000000E+000                 -4.5161676803469760E+033                 -2.1779814930299741E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
                                       2                                     1718                  3.9354796403996302E+003                  3.3317562352075774E+000                  4.9999997188461132E+000                  3.3997475890275972E+001                 -1.0146018248445984E+001                  1.2361949863531716E+000                  2.4709847485390957E-001                  7.8127323943633087E-008                  9.9999999972057496E-001                  9.9999999916122351E-001                  3.5100745867889804E-001                  7.8127323943633087E-008                  9.9242265571938315E-001                  9.9204184851105026E-001                                        0                  9.9204184851105026E-001                                        4                  9.9266608546817758E-001                                        0                  9.9472053709743180E-001                                        4                  9.9505875671753585E-001                                        0                  9.9999973598890635E-001                                        4                  9.9999975432037702E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6785830176872105E+000                 -3.7632911910208023E+001                 -9.8999999999999986E+001                  2.6785830176872105E+000                  4.1714775841989987E-001                  2.6761977278871032E+000                 -3.7632911910208023E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5933059754335999E+032                  1.8590995257805852E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.6191583991164307E-002                                        3                  1.5549583857022342E-001                                        2                  2.6023307072088875E-001                                        1                  3.8498367562793012E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1825689019041619E+000                  2.6898726967934565E+000                  3.1801800253191517E+000                  4.1321341963126335E+000                  7.2560037400228428E-002                  2.4243381846595658E-005                  2.3944184326247025E-004                  1.0124988262100576E-001                  7.3589251019809909E+000                  1.1064283277692812E+000                  1.6604865827173477E+001                  6.1252207045044993E-001                  8.5774385142994614E-001                  1.2756414304326040E+000                  7.1548765451543206E-001                  2.7030005881867442E-001                  2.4431356774023091E-003                  2.5160005251706275E-003                  6.1025508593614119E-003                  3.5774780339138492E+000                  1.3515000275707936E+000                                        0                                        2                  2.0468773359233133E+022                  2.0000000000000000E+000                  3.9354796403996297E+003                  3.0000000000000000E+000                  1.7507143226158632E+001                  1.1071677923523190E+002                  1.8452795407733765E+002                  7.4193699590476987E+000                  5.8765691408357945E+000                 -5.7136791360012751E-001                 -1.0000000000000000E+000                  4.9999997188461132E+000                  3.0000000152589004E+000                 -9.8999999999999986E+001                 -1.0146018248445984E+001                 -1.1373405233976117E+001                 -9.8999999999999986E+001                 -1.2590501596194525E+001                 -1.0174201360073194E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  5.9239722364449708E-002                  1.3406846035998608E+053                  1.4533262789299197E+036                  0.0000000000000000E+000                 -4.5161674823391524E+033                 -2.1561744053076830E+034                  1.4794041904653356E+036                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
                                       3                                     1686                  6.5114299504793880E+003                  3.4109374812552025E+000                  4.9999995347122725E+000                  3.3997475874282308E+001                 -1.0145803871724624E+001                  1.2303781810591135E+000                  2.4545391578409692E-001                  7.8127326164079136E-008                  9.9999999972057496E-001                  9.9999999916154803E-001                  3.4865860591646614E-001                  7.8127326164079136E-008                  9.9999805601715153E-001                  9.9999796397122076E-001                                        0                  9.9999796397122076E-001                                        4                  9.9999811104164782E-001                                        0                  9.9999894476168305E-001                                        4                  9.9999901614127640E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6722705208290058E+000                 -3.7627787371947328E+001                 -1.3245319809215172E+001                  2.6722705208290058E+000                  4.2797683513868634E-001                  2.6697889262482688E+000                 -3.7627787371947328E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5238367040715666E+032                  1.8525233985852261E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.4837476113402950E-002                                        3                  1.5468451124910820E-001                                        2                  2.5941373227528786E-001                                        1                  3.8498368980563635E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1826731364725980E+000                  2.6902343774037276E+000                  3.1799777159008760E+000                  4.1321894379824426E+000                  7.2601692797646236E-002                  2.4245778792258749E-005                  2.3946183769077176E-004                  1.0125143839050574E-001                  7.3590216653693510E+000                  1.1069011093171903E+000                  1.6605429371500222E+001                  6.1252581547962381E-001                  8.5773988793421663E-001                  1.2756543119779433E+000                  7.1547969614962004E-001                  2.7030010274341471E-001                  2.3962038089374660E-003                  2.5160005251706266E-003                  6.1025508593614127E-003                  3.5774639471857550E+000                  1.3515000547240732E+000                                        0                                        2                  2.0463587088510807E+022                  3.0000000000000000E+000                  6.5114299504793871E+003                  3.0000000000000000E+000                  1.7507143099796199E+001                  1.1071678123603529E+002                  1.8452794994552738E+002                  7.4193698426142332E+000                  5.8765691568642433E+000                 -5.7139517460954570E-001                 -1.0000000000000000E+000                  4.9999995347122725E+000                  3.0000000261664139E+000                 -9.8999999999999986E+001                 -1.0145803871724624E+001                 -1.1373211739498453E+001                 -9.8999999999999986E+001                 -1.2590308098842133E+001                 -1.0173985583329426E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  5.9236874000885245E-002                  1.3406845687780329E+053                  2.3021759924091393E+036                  0.0000000000000000E+000                 -4.5161672455544373E+033                 -2.1572448695249543E+034                  2.3282646083499433E+036                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
                                       4                                     1663                  9.6025703225750967E+003                  3.4901187273028271E+000                  4.9999993135355947E+000                  3.3997475855071144E+001                 -1.0145379393970879E+001                  1.2225707380235016E+000                  2.4380882176584884E-001                  7.8127330382926630E-008                  9.9999999972057496E-001                  9.9999999916216875E-001                  3.4630625024271777E-001                  7.8127330382926630E-008                  9.9108415488025203E-001                  9.9048738355309118E-001                                        0                  9.9048738355309118E-001                                        4                  9.9136887272814078E-001                                        0                  9.9868531665815341E-001                                        4                  9.9877388605767192E-001                                        0                  9.9925238603423505E-001                                        4                  9.9930413901236059E-001                                        0                  9.9965438519964844E-001                                        4                  9.9967971816051704E-001                                        0                  9.9999996704869998E-001                                        4                  9.9999996861120000E-001                                        0                  9.9999997361119997E-001                                        4                  9.9999997486119996E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                  2.6655226359326347E+000                 -3.7619131204964653E+001                 -9.8999999999999986E+001                  2.6655226359326347E+000                  4.4135862949299742E-001                  2.6629229583137555E+000                 -3.7619131204964653E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4442422943473681E+032                  1.8454204297125793E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                                        4                  5.4160423535650870E-002                                        3                  1.5387399634634646E-001                                        2                  2.5859365297540715E-001                                        1                  3.8574527119312563E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1828524026865646E+000                  2.6908600233620752E+000                  3.1796430411917052E+000                  4.1322808376687945E+000                  7.2673489204126446E-002                  2.4249258740399499E-005                  2.3949321455486088E-004                  1.0125270379147935E-001                  7.3591855718826684E+000                  1.1076731889778648E+000                  1.6606357491811437E+001                  6.1253024225291808E-001                  8.5773517398592392E-001                  1.2756696301979171E+000                  7.1547023084036354E-001                  2.7030016154728131E-001                  2.3404260762723422E-003                  2.5160005251706244E-003                  6.1025508593614041E-003                  3.5774473018830180E+000                  1.3515000972312945E+000                                        0                                        3                  2.0455008703534443E+022                  4.0000000000000000E+000                  9.6025703225750949E+003                  3.0000000000000000E+000                  1.7507142948012195E+001                  1.1071678363931586E+002                  1.8452794498252436E+002                  7.4193697027576881E+000                  5.8765691761163756E+000                 -5.7144027477025816E-001                 -1.0000000000000000E+000                  4.9999993135355947E+000                  3.0000000392670891E+000                 -9.8999999999999986E+001                 -1.0145379393970879E+001                 -1.1372825040027161E+001                 -9.8999999999999986E+001                 -1.2589921395919628E+001                 -1.0173558572956509E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  5.9231721344979678E-002                  1.3406845269505329E+053                  3.2369640777224111E+036                  0.0000000000000000E+000                 -4.5161669611259461E+033                 -2.1593649614296758E+034                  3.2630738942978339E+036                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000                  1.0000000000000000E+000 
