                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          5.0000000000000000E+000          3.0000000000000000E+000          3.0000000000000000E+000                       "gfortran"                         "10.2.0"            "x86_64-macos-21.2.1"                       "20211217" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                         Pre_zams 
                              10          4.6436302246991843E+004          3.0000000000000000E+000          1.7507141108338981E+001          1.1071681275413398E+002          1.8452788484300839E+002          7.4193680079582327E+000          5.8765694091716068E+000         -5.7358259384026444E-001         -1.0000000000000000E+000          4.9999966331730885E+000          3.0000001976790656E+000         -9.8999999999999986E+001         -1.0131212627204651E+001         -1.1360494387775500E+001         -9.8999999999999986E+001         -1.2577590702133998E+001         -1.0159268997285588E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.8981829506292396E-002          1.3406840199205902E+053          8.2720378416471738E+036          0.0000000000000000E+000         -4.5161635125333883E+033         -2.2314916647112660E+034          8.2988689218068194E+036          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              11          5.7512417078390041E+004          3.0000000000000000E+000          1.7507140539030289E+001          1.1071682175486166E+002          1.8452786624132011E+002          7.4193674836890482E+000          5.8765694811013036E+000         -5.7500402435936082E-001         -1.0000000000000000E+000          4.9999958039525421E+000          3.0000002464522586E+000         -9.8999999999999986E+001         -1.0125717394646820E+001         -1.1356206261397773E+001         -9.8999999999999986E+001         -1.2573302563022489E+001         -1.0153693328359594E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.8818119212361582E-002          1.3406838629696014E+053          9.5633010287549432E+036          0.0000000000000000E+000         -4.5161624447959111E+033         -2.2602554486629607E+034          9.5904197456863682E+036          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              12          7.0140573529061687E+004          3.0000000000000000E+000          1.7507139880406733E+001          1.1071683215754985E+002          1.8452784473144374E+002          7.4193668773977999E+000          5.8765695641047033E+000         -5.7711944335661047E-001         -1.0000000000000000E+000          4.9999948449150944E+000          3.0000003026033704E+000         -9.8999999999999986E+001         -1.0119504388138424E+001         -1.1351981595372708E+001         -9.8999999999999986E+001         -1.2569077881565258E+001         -1.0147348346108725E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.8549446360012969E-002          1.3406836813467049E+053          1.0940719749837310E+037          0.0000000000000000E+000         -4.5161612121334092E+033         -2.2934034787005974E+034          1.0968169945836450E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              13          8.2560095410605325E+004          3.0000000000000000E+000          1.7507139222750073E+001          1.1071684252996893E+002          1.8452782326814230E+002          7.4193662723334564E+000          5.8765696466731931E+000         -5.7967007141956883E-001         -1.0000000000000000E+000          4.9999938876920753E+000          3.0000003582656678E+000         -9.8999999999999986E+001         -1.0113091743134582E+001         -1.1348543750505925E+001         -9.8999999999999986E+001         -1.2565640018931889E+001         -1.0140739448251303E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.8149768838778627E-002          1.3406834999178033E+053          1.2350068843077424E+037          0.0000000000000000E+000         -4.5161599901727760E+033         -2.3283944469415126E+034          1.2377868947537012E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              14          9.3969188132975440E+004          3.0000000000000000E+000          1.7507138610080585E+001          1.1071685217603989E+002          1.8452780328986358E+002          7.4193657090364624E+000          5.8765697232424623E+000         -5.8240725199141630E-001         -1.0000000000000000E+000          4.9999929964040248E+000          3.0000004096645991E+000         -9.8999999999999986E+001         -1.0107233025954974E+001         -1.1346297020206014E+001         -9.8999999999999986E+001         -1.2563393271020054E+001         -1.0134644359591359E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.7668148184135487E-002          1.3406833308181237E+053          1.3779233738399838E+037          0.0000000000000000E+000         -4.5161588558194896E+033         -2.3610877007005774E+034          1.3807360774262663E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              15          1.0417466442619004E+005          3.0000000000000000E+000          1.7507138055007257E+001          1.1071686089897530E+002          1.8452778520603624E+002          7.4193651990607918E+000          5.8765697922728526E+000         -5.8517965046169407E-001         -1.0000000000000000E+000          4.9999921893469521E+000          3.0000004557892503E+000         -9.8999999999999986E+001         -1.0101929030419031E+001         -1.1344900183375835E+001         -9.8999999999999986E+001         -1.2561996417926908E+001         -1.0129087022889452E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.7151659712755563E-002          1.3406831775361638E+053          1.5247481604653764E+037          0.0000000000000000E+000         -4.5161578292911261E+033         -2.3912616588182890E+034          1.5275910379071237E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              16          1.1324081332659183E+005          3.0000000000000000E+000          1.7507137555946400E+001          1.1071686872683890E+002          1.8452776896188865E+002          7.4193647408800834E+000          5.8765698540276166E+000         -5.8791447877047931E-001         -1.0000000000000000E+000          4.9999914641322771E+000          3.0000004968573721E+000         -9.8999999999999986E+001         -1.0096956263829473E+001         -1.1343918005007602E+001         -9.8999999999999986E+001         -1.2561014224964529E+001         -1.0123857997945846E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.6628917362865717E-002          1.3406830396500333E+053          1.6771916642979176E+037          0.0000000000000000E+000         -4.5161569062732139E+033         -2.4199884657886844E+034          1.6800632684543336E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              17          1.2130478817610284E+005          3.0000000000000000E+000          1.7507137106823965E+001          1.1071687575826299E+002          1.8452775435635425E+002          7.4193643288423772E+000          5.8765699093284969E+000         -5.9058028889732572E-001         -1.0000000000000000E+000          4.9999908118422338E+000          3.0000005334597533E+000         -9.8999999999999986E+001         -1.0092108415209395E+001         -1.1343039829323210E+001         -9.8999999999999986E+001         -1.2560136036285908E+001         -1.0118757707474595E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.6113658644053183E-002          1.3406829154977384E+053          1.8333892697086973E+037          0.0000000000000000E+000         -4.5161560751125056E+033         -2.4483382111074068E+034          1.8362892235273160E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              18          1.2850911996265803E+005          3.0000000000000000E+000          1.7507136700867150E+001          1.1071688210232493E+002          1.8452774116613762E+002          7.4193639566657748E+000          5.8765699590729525E+000         -5.9316630463162501E-001         -1.0000000000000000E+000          4.9999902225579351E+000          3.0000005662309128E+000         -9.8999999999999986E+001         -1.0087268835681080E+001         -1.1342101896201383E+001         -9.8999999999999986E+001         -1.2559198091582843E+001         -1.0113672391402160E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.5611798369310607E-002          1.3406828032218594E+053          1.9926362099223238E+037          0.0000000000000000E+000         -4.5161553232328838E+033         -2.4769411439548408E+034          1.9955647665986020E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              19          1.3498195059290211E+005          3.0000000000000000E+000          1.7507136331808535E+001          1.1071688785958467E+002          1.8452772918498340E+002          7.4193636185456171E+000          5.8765700040835851E+000         -5.9567029459261589E-001         -1.0000000000000000E+000          4.9999896871106317E+000          3.0000005957476299E+000         -9.8999999999999986E+001         -1.0082377507822498E+001         -1.1341026190059697E+001         -9.8999999999999986E+001         -1.2558122375072145E+001         -1.0108543003471206E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.5125344652453355E-002          1.3406827011016434E+053          2.1510807819764185E+037          0.0000000000000000E+000         -4.5161546391024195E+033         -2.5061400293744066E+034          2.1540385374697030E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
