                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          3.2000000000000000E+001          3.2000000000000000E+001          1.5000000000000000E+000                       "gfortran"                         "10.2.0"            "x86_64-macos-21.2.1"                       "20211206" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             229          1.8488560590286814E+006          1.4891518471877954E+000          2.1851411054451155E+001          3.7119202405760109E+002          3.7119202405760109E+002          8.2799480040970650E+000          8.2799480040970650E+000          1.1747832046649075E-002          1.1747832046649075E-002          3.1565823466263051E+001          3.1565823466263051E+001         -9.8999999999999986E+001         -6.5339636982862386E+000         -6.5339636982862386E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5339636982862386E+000         -6.5339636982862386E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5417928727008806E+054         -1.7922430087871172E+039          0.0000000000000000E+000         -2.5769669398138205E+037         -1.0398010918589081E+039         -7.2667224753007087E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             230          1.8529336331849783E+006          1.4891420853190656E+000          2.1851040133482400E+001          3.7118815644498704E+002          3.7118815644498704E+002          8.2798074545313050E+000          8.2798074545313050E+000          1.2249521523671472E-002          1.2249521523671472E-002          3.1564629864392302E+001          3.1564629864392302E+001         -9.8999999999999986E+001         -6.5335423772203685E+000         -6.5335423772203685E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5335423772203685E+000         -6.5335423772203685E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5415619264650555E+054         -1.7947545085925978E+039          0.0000000000000000E+000         -2.5766810252555939E+037         -1.0407818067235014E+039         -7.2820589161654047E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             231          1.8570057091672672E+006          1.4891322675895629E+000          2.1850668764995028E+001          3.7118429510349915E+002          3.7118429510349915E+002          8.2796667353915616E+000          8.2796667353915616E+000          1.2751060947533433E-002          1.2751060947533433E-002          3.1563436711786231E+001          3.1563436711786231E+001         -9.8999999999999986E+001         -6.5331198788948530E+000         -6.5331198788948530E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5331198788948530E+000         -6.5331198788948530E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5413310265270653E+054         -1.7968175306933151E+039          0.0000000000000000E+000         -2.5763957718890990E+037         -1.0417662729612614E+039         -7.2928730001316274E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             232          1.8610727810103805E+006          1.4891224024193499E+000          2.1850296997099569E+001          3.7118043875130644E+002          3.7118043875130644E+002          8.2795258649078960E+000          8.2795258649078960E+000          1.3252570287913285E-002          1.3252570287913285E-002          3.1562243859898228E+001          3.1562243859898228E+001         -9.8999999999999986E+001         -6.5326953218212109E+000         -6.5326953218212109E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5326953218212109E+000         -6.5326953218212109E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5411001517852930E+054         -1.7988320279371289E+039          0.0000000000000000E+000         -2.5761108494286083E+037         -1.0427566093603106E+039         -7.3031431008253216E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             233          1.8651349523289476E+006          1.4891124917457625E+000          2.1849924839922071E+001          3.7117658707725531E+002          3.7117658707725531E+002          8.2793848469172797E+000          8.2793848469172797E+000          1.3754134570586865E-002          1.3754134570586865E-002          3.1561051270406047E+001          3.1561051270406047E+001         -9.8999999999999986E+001         -6.5322672569599600E+000         -6.5322672569599600E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5322672569599600E+000         -6.5322672569599600E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5408692966116291E+054         -1.8008494575164467E+039          0.0000000000000000E+000         -2.5758262103763798E+037         -1.0437563121054417E+039         -7.3133488330724145E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             234          1.8691920512452156E+006          1.4891025351548304E+000          2.1849552297424939E+001          3.7117274025158400E+002          3.7117274025158400E+002          8.2792436829211464E+000          8.2792436829211464E+000          1.4255667453701128E-002          1.4255667453701128E-002          3.1559858977952135E+001          3.1559858977952135E+001         -9.8999999999999986E+001         -6.5318328010969449E+000         -6.5318328010969449E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5318328010969449E+000         -6.5318328010969449E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5406384671577615E+054         -1.8029000907245468E+039          0.0000000000000000E+000         -2.5755418542769204E+037         -1.0447723419901754E+039         -7.3237233019160220E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             235          1.8732441855656879E+006          1.4890925477321679E+000          2.1849179504611108E+001          3.7116889680721602E+002          3.7116889680721602E+002          8.2791024240748818E+000          8.2791024240748818E+000          1.4756681556768080E-002          1.4756681556768080E-002          3.1558666928022816E+001          3.1558666928022816E+001         -9.8999999999999986E+001         -6.5313893866338830E+000         -6.5313893866338830E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5313893866338830E+000         -6.5313893866338830E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5404076651885122E+054         -1.8048940362766495E+039          0.0000000000000000E+000         -2.5752577703226879E+037         -1.0458109284181624E+039         -7.3333053015526045E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             236          1.8772930371204303E+006          1.4890825155417942E+000          2.1848806204928934E+001          3.7116505585935920E+002          3.7116505585935920E+002          8.2789609731658036E+000          8.2789609731658036E+000          1.5258124836370924E-002          1.5258124836370924E-002          3.1557474599585809E+001          3.1557474599585809E+001         -9.8999999999999986E+001         -6.5309359522913244E+000         -6.5309359522913244E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5309359522913244E+000         -6.5309359522913244E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5401767822432753E+054         -1.8069911787371551E+039          0.0000000000000000E+000         -2.5749737685471218E+037         -1.0468746972318569E+039         -7.3436674381982703E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             237          1.8813372231995843E+006          1.4890724020302861E+000          2.1848432126899674E+001          3.7116122190701975E+002          3.7116122190701975E+002          8.2788192273250409E+000          8.2788192273250409E+000          1.5759816119516133E-002          1.5759816119516133E-002          3.1556282365562002E+001          3.1556282365562002E+001         -9.8999999999999986E+001         -6.5304696184238189E+000         -6.5304696184238189E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5304696184238189E+000         -6.5304696184238189E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5399458590896941E+054         -1.8093908207363893E+039          0.0000000000000000E+000         -2.5746899822588094E+037         -1.0479706570289358E+039         -7.3567326388486524E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             238          1.8853759503091008E+006          1.4890622170616830E+000          2.1848057403221755E+001          3.7115739474533984E+002          3.7115739474533984E+002          8.2786772368347528E+000          8.2786772368347528E+000          1.6261466825852680E-002          1.6261466825852680E-002          3.1555090382745480E+001          3.1555090382745480E+001         -9.8999999999999986E+001         -6.5299745148455104E+000         -6.5299745148455104E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5299745148455104E+000         -6.5299745148455104E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5397149328678773E+054         -1.8118605682094843E+039          0.0000000000000000E+000         -2.5744066073721956E+037         -1.0491372436409750E+039         -7.3697925849478711E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             239          1.8894093563096428E+006          1.4890519783706953E+000          2.1847682188871456E+001          3.7115357258621714E+002          3.7115357258621714E+002          8.2785350604186334E+000          8.2785350604186334E+000          1.6763245455106011E-002          1.6763245455106011E-002          3.1553898570891967E+001          3.1553898570891967E+001         -9.8999999999999986E+001         -6.5294642395492284E+000         -6.5294642395492284E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5294642395492284E+000         -6.5294642395492284E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5394840026337251E+054         -1.8142824049313569E+039          0.0000000000000000E+000         -2.5741235886085714E+037         -1.0503418088193595E+039         -7.3819936022591167E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             240          1.8934370374134565E+006          1.4890416265130166E+000          2.1847305927693807E+001          3.7114976079792194E+002          3.7114976079792194E+002          8.2783924873381540E+000          8.2783924873381540E+000          1.7265724813303730E-002          1.7265724813303730E-002          3.1552707039504657E+001          3.1552707039504657E+001         -9.8999999999999986E+001         -6.5289495904737391E+000         -6.5289495904737391E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5289495904737391E+000         -6.5289495904737391E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5392530417665824E+054         -1.8171022111691714E+039          0.0000000000000000E+000         -2.5738408789559930E+037         -1.0515583373422362E+039         -7.3980546503737533E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             241          1.8974567572865107E+006          1.4890311776524088E+000          2.1846928930507417E+001          3.7114596063126339E+002          3.7114596063126339E+002          8.2782496353688586E+000          8.2782496353688586E+000          1.7767744676895826E-002          1.7767744676895826E-002          3.1551516450083021E+001          3.1551516450083021E+001         -9.8999999999999986E+001         -6.5284337694128389E+000         -6.5284337694128389E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5284337694128389E+000         -6.5284337694128389E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5390221867468956E+054         -1.8198666492118893E+039          0.0000000000000000E+000         -2.5735588829033281E+037         -1.0527790944469671E+039         -7.4135196593588904E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             242          1.9014700000395814E+006          1.4890206732993259E+000          2.1846551502548582E+001          3.7114216692469330E+002          3.7114216692469330E+002          8.2781066201710445E+000          8.2781066201710445E+000          1.8269561072827723E-002          1.8269561072827723E-002          3.1550326365791435E+001          3.1550326365791435E+001         -9.8999999999999986E+001         -6.5279177073386743E+000         -6.5279177073386743E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5279177073386743E+000         -6.5279177073386743E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5387913887964403E+054         -1.8223531870158500E+039          0.0000000000000000E+000         -2.5732774461774246E+037         -1.0540018507254182E+039         -7.4261856182865751E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             243          1.9054774258692104E+006          1.4890101163581626E+000          2.1846173627827991E+001          3.7113837868236055E+002          3.7113837868236055E+002          8.2779634356860363E+000          8.2779634356860363E+000          1.8771389191733500E-002          1.8771389191733500E-002          3.1549136594178741E+001          3.1549136594178741E+001         -9.8999999999999986E+001         -6.5274018903942457E+000         -6.5274018903942457E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5274018903942457E+000         -6.5274018903942457E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5385606142402173E+054         -1.8248134123347283E+039          0.0000000000000000E+000         -2.5729963422964757E+037         -1.0552254287131942E+039         -7.4385802019856932E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             244          1.9094790058144014E+006          1.4889995107592293E+000          2.1845795346867032E+001          3.7113459561275755E+002          3.7113459561275755E+002          8.2778200972682150E+000          8.2778200972682150E+000          1.9273369669428466E-002          1.9273369669428466E-002          3.1547947144166550E+001          3.1547947144166550E+001         -9.8999999999999986E+001         -6.5268853027258658E+000         -6.5268853027258658E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5268853027258658E+000         -6.5268853027258658E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5383298678616291E+054         -1.8272561357300167E+039          0.0000000000000000E+000         -2.5727155564143952E+037         -1.0564522955007014E+039         -7.4507668466517138E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             245          1.9134742632510238E+006          1.4889888543999605E+000          2.1845416672320134E+001          3.7113081845467445E+002          3.7113081845467445E+002          8.2776766097126089E+000          8.2776766097126089E+000          1.9774924885882856E-002          1.9774924885882856E-002          3.1546758159588812E+001          3.1546758159588812E+001         -9.8999999999999986E+001         -6.5263685471171522E+000         -6.5263685471171522E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5263685471171522E+000         -6.5263685471171522E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5380991748830647E+054         -1.8297242364946766E+039          0.0000000000000000E+000         -2.5724351080323322E+037         -1.0576809923636354E+039         -7.4631889305071789E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             246          1.9174645606916228E+006          1.4889781437666301E+000          2.1845037476674467E+001          3.7112704591732108E+002          3.7112704591732108E+002          8.2775329247019851E+000          8.2775329247019851E+000          2.0276767143752591E-002          2.0276767143752591E-002          3.1545569236827866E+001          3.1545569236827866E+001         -9.8999999999999986E+001         -6.5258516282751184E+000         -6.5258516282751184E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5258516282751184E+000         -6.5258516282751184E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5378684570778976E+054         -1.8321957646604585E+039          0.0000000000000000E+000         -2.5721549107174903E+037         -1.0589115136127541E+039         -7.4756270194052948E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             247          1.9214489923300161E+006          1.4889674004002995E+000          2.1844658033435362E+001          3.7112327727793826E+002          3.7112327727793826E+002          8.2773891458731264E+000          8.2773891458731264E+000          2.0778211283066901E-002          2.0778211283066901E-002          3.1544380647950085E+001          3.1544380647950085E+001         -9.8999999999999986E+001         -6.5253347179274739E+000         -6.5253347179274739E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5253347179274739E+000         -6.5253347179274739E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5376377823653096E+054         -1.8345503731425313E+039          0.0000000000000000E+000         -2.5718750341399871E+037         -1.0601434332145335E+039         -7.4868818958659791E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             248          1.9254288299943053E+006          1.4889566338918294E+000          2.1844278349158081E+001          3.7111951025722846E+002          3.7111951025722846E+002          8.2772452757099586E+000          8.2772452757099586E+000          2.1279601165036417E-002          2.1279601165036417E-002          3.1543192014931542E+001          3.1543192014931542E+001         -9.8999999999999986E+001         -6.5248175675941997E+000         -6.5248175675941997E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5248175675941997E+000         -6.5248175675941997E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5374070876841573E+054         -1.8368270093446603E+039          0.0000000000000000E+000         -2.5715953063433822E+037         -1.0613773712025067E+039         -7.4973368507871957E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             249          1.9294042510465172E+006          1.4889458198268533E+000          2.1843898172958703E+001          3.7111574667788739E+002          3.7111574667788739E+002          8.2771012191474149E+000          8.2771012191474149E+000          2.1780959412668499E-002          2.1780959412668499E-002          3.1542003285331141E+001          3.1542003285331141E+001         -9.8999999999999986E+001         -6.5243000560846820E+000         -6.5243000560846820E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5243000560846820E+000         -6.5243000560846820E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5371763439038264E+054         -1.8392590564967891E+039          0.0000000000000000E+000         -2.5713156655443373E+037         -1.0626136216038440E+039         -7.5093227823750168E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             250          1.9333753606100173E+006          1.4889349165710115E+000          2.1843517091044585E+001          3.7111198988669275E+002          3.7111198988669275E+002          8.2769568193909713E+000          8.2769568193909713E+000          2.2282516220425160E-002          2.2282516220425160E-002          3.1540814430535466E+001          3.1540814430535466E+001         -9.8999999999999986E+001         -6.5237830554715304E+000         -6.5237830554715304E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5237830554715304E+000         -6.5237830554715304E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5369455127173172E+054         -1.8419534367778832E+039          0.0000000000000000E+000         -2.5710362016647863E+037         -1.0638500459219181E+039         -7.5239302883931724E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             251          1.9373415351229319E+006          1.4889239170224542E+000          2.1843135078146865E+001          3.7110824122391568E+002          3.7110824122391568E+002          8.2768120668657392E+000          8.2768120668657392E+000          2.2784340767361917E-002          2.2784340767361917E-002          3.1539625641855086E+001          3.1539625641855086E+001         -9.8999999999999986E+001         -6.5232671582881165E+000         -6.5232671582881165E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5232671582881165E+000         -6.5232671582881165E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5367146242702922E+054         -1.8447028391582512E+039          0.0000000000000000E+000         -2.5707571283875020E+037         -1.0650851776833737E+039         -7.5391009019100260E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             252          1.9413019352032400E+006          1.4889128120265893E+000          2.1842752103731637E+001          3.7110450245198211E+002          3.7110450245198211E+002          8.2766669500017951E+000          8.2766669500017951E+000          2.3286802719468262E-002          2.3286802719468262E-002          3.1538437174730063E+001          3.1538437174730063E+001         -9.8999999999999986E+001         -6.5227518877256365E+000         -6.5227518877256365E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5227518877256365E+000         -6.5227518877256365E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5364837190655292E+054         -1.8475265773330878E+039          0.0000000000000000E+000         -2.5704785418631439E+037         -1.0663201823697497E+039         -7.5550160954470661E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             253          1.9452545618112152E+006          1.4889016286086798E+000          2.1842368571729295E+001          3.7110077369717425E+002          3.7110077369717425E+002          8.2765216218566522E+000          8.2765216218566522E+000          2.3788630492580076E-002          2.3788630492580076E-002          3.1537249633785972E+001          3.1537249633785972E+001         -9.8999999999999986E+001         -6.5222371976862137E+000         -6.5222371976862137E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5222371976862137E+000         -6.5222371976862137E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5362529315020856E+054         -1.8502169069109505E+039          0.0000000000000000E+000         -2.5702006335952463E+037         -1.0675551731063918E+039         -7.5695972746860627E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             254          1.9492014235616918E+006          1.4888903812749117E+000          2.1841984485836850E+001          3.7109705140636106E+002          3.7109705140636106E+002          8.2763760838311828E+000          8.2763760838311828E+000          2.4290453516687214E-002          2.4290453516687214E-002          3.1536062420373192E+001          3.1536062420373192E+001         -9.8999999999999986E+001         -6.5217231198273273E+000         -6.5217231198273273E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5217231198273273E+000         -6.5217231198273273E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5360221611862301E+054         -1.8527808917569412E+039          0.0000000000000000E+000         -2.5699231646310500E+037         -1.0687900887484250E+039         -7.5829157136220560E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             255          1.9531425437812693E+006          1.4888790760050541E+000          2.1841599903564191E+001          3.7109333506589604E+002          3.7109333506589604E+002          8.2762303577170666E+000          8.2762303577170666E+000          2.4792340470355449E-002          2.4792340470355449E-002          3.1534875530183612E+001          3.1534875530183612E+001         -9.8999999999999986E+001         -6.5212091426191412E+000         -6.5212091426191412E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5212091426191412E+000         -6.5212091426191412E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5357914120502127E+054         -1.8553097793881445E+039          0.0000000000000000E+000         -2.5696460591226411E+037         -1.0700261759834396E+039         -7.5958714281347834E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             256          1.9570777303012009E+006          1.4888677159730104E+000          2.1841214870091779E+001          3.7108962465203979E+002          3.7108962465203979E+002          8.2760844606341077E+000          8.2760844606341077E+000          2.5293802434244710E-002          2.5293802434244710E-002          3.1533689024371828E+001          3.1533689024371828E+001         -9.8999999999999986E+001         -6.5206954520324478E+000         -6.5206954520324478E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5206954520324478E+000         -6.5206954520324478E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5355606980370781E+054         -1.8578244947480081E+039          0.0000000000000000E+000         -2.5693693077269639E+037         -1.0712629781800647E+039         -7.6086782349067396E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             257          1.9610083237388048E+006          1.4888563257709986E+000          2.1840829533227158E+001          3.7108591654641754E+002          3.7108591654641754E+002          8.2759384485896135E+000          8.2759384485896135E+000          2.5795597088851093E-002          2.5795597088851093E-002          3.1532502501356298E+001          3.1532502501356298E+001         -9.8999999999999986E+001         -6.5201819578882496E+000         -6.5201819578882496E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5201819578882496E+000         -6.5201819578882496E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5353299635731659E+054         -1.8601603219038799E+039          0.0000000000000000E+000         -2.5690928010780157E+037         -1.0725007193620207E+039         -7.6196867453107899E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             258          1.9649332880684726E+006          1.4888448926202562E+000          2.1840443840581539E+001          3.7108221304374064E+002          3.7108221304374064E+002          8.2757923017324000E+000          8.2757923017324000E+000          2.6297024777712556E-002          2.6297024777712556E-002          3.1531316275465031E+001          3.1531316275465031E+001         -9.8999999999999986E+001         -6.5196683152326411E+000         -6.5196683152326411E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5196683152326411E+000         -6.5196683152326411E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5350992572832168E+054         -1.8626006661751053E+039          0.0000000000000000E+000         -2.5688165060222517E+037         -1.0737402491334883E+039         -7.6317225198139436E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             259          1.9688537784357034E+006          1.4888335963368116E+000          2.1840059470723631E+001          3.7107849784635408E+002          3.7107849784635408E+002          8.2756466561065913E+000          8.2756466561065913E+000          2.6795454649250976E-002          2.6795454649250976E-002          3.1530130000398007E+001          3.1530130000398007E+001         -9.8999999999999986E+001         -6.5191549885652398E+000         -6.5191549885652398E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5191549885652398E+000         -6.5191549885652398E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5348686567715366E+054         -1.8638712455857157E+039          0.0000000000000000E+000         -2.5685403978510967E+037         -1.0749804247123158E+039         -7.6320541689488898E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             260          1.9727792041940307E+006          1.4888223206377005E+000          2.1839674626881859E+001          3.7107476940874955E+002          3.7107476940874955E+002          8.2755008308785722E+000          8.2755008308785722E+000          2.7296662204471137E-002          2.7296662204471137E-002          3.1528940819654622E+001          3.1528940819654622E+001         -9.8999999999999986E+001         -6.5186388999696794E+000         -6.5186388999696794E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5186388999696794E+000         -6.5186388999696794E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5346375362707965E+054         -1.8657254458442084E+039          0.0000000000000000E+000         -2.5682630452951198E+037         -1.0762289078597872E+039         -7.6381390753146986E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             261          1.9767008442162012E+006          1.4888108010164276E+000          2.1839287334512125E+001          3.7107106010689398E+002          3.7107106010689398E+002          8.2753540778530681E+000          8.2753540778530681E+000          2.7799246974362708E-002          2.7799246974362708E-002          3.1527751384556236E+001          3.1527751384556236E+001         -9.8999999999999986E+001         -6.5181269764002039E+000         -6.5181269764002039E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5181269764002039E+000         -6.5181269764002039E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5344061818878789E+054         -1.8694163565771800E+039          0.0000000000000000E+000         -2.5679854869766246E+037         -1.0774684454010030E+039         -7.6626805630641091E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             262          1.9806144042325895E+006          1.4887990818101804E+000          2.1838898327912389E+001          3.7106737136538095E+002          3.7106737136538095E+002          8.2752066752706437E+000          8.2752066752706437E+000          2.8301709656259149E-002          2.8301709656259149E-002          3.1526562997146261E+001          3.1526562997146261E+001         -9.8999999999999986E+001         -6.5176139561805648E+000         -6.5176139561805648E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5176139561805648E+000         -6.5176139561805648E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5341748720117171E+054         -1.8729156158011206E+039          0.0000000000000000E+000         -2.5677091775006068E+037         -1.0787120686979821E+039         -7.6852645532813241E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             263          1.9845202804451098E+006          1.4887871594981130E+000          2.1838507545979745E+001          3.7106370302252895E+002          3.7106370302252895E+002          8.2750585999781521E+000          8.2750585999781521E+000          2.8806399507113594E-002          2.8806399507113594E-002          3.1525375541602127E+001          3.1525375541602127E+001         -9.8999999999999986E+001         -6.5171011157191350E+000         -6.5171011157191350E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5171011157191350E+000         -6.5171011157191350E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5339435822283028E+054         -1.8764370831372470E+039          0.0000000000000000E+000         -2.5674339451620248E+037         -1.0799566550130988E+039         -7.7080608867252806E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             264          1.9884115977774402E+006          1.4887751166510792E+000          2.1838116281097172E+001          3.7106005645688151E+002          3.7106005645688151E+002          8.2749103416860237E+000          8.2749103416860237E+000          2.9308618665462881E-002          2.9308618665462881E-002          3.1524191117627158E+001          3.1524191117627158E+001         -9.8999999999999986E+001         -6.5165894587063375E+000         -6.5165894587063375E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5165894587063375E+000         -6.5165894587063375E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5337127701581124E+054         -1.8795673865932426E+039          0.0000000000000000E+000         -2.5671603136554341E+037         -1.0811997021243176E+039         -7.7269608133237056E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             265          1.9922960281374119E+006          1.4887631068724623E+000          2.1837725497773768E+001          3.7105640977275931E+002          3.7105640977275931E+002          8.2747622658665438E+000          8.2747622658665438E+000          2.9810462489398049E-002          2.9810462489398049E-002          3.1523007396949858E+001          3.1523007396949858E+001         -9.8999999999999986E+001         -6.5160781058675434E+000         -6.5160781058675434E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5160781058675434E+000         -6.5160781058675434E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5334821223246388E+054         -1.8815600033783193E+039          0.0000000000000000E+000         -2.5668874386177817E+037         -1.0824434610103566E+039         -7.7344766798178493E+038          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
